Order,TRACKING,CHSVIA,State
71873073,1Z1W1R130318732703,UMOC,NC
71873073,1Z1W1R130318732712,UMOC,NC
71873073,1Z1W1R130318732721,UMOC,NC
71873143,92419902712015573015028047,MBPM,LA
71873175,1Z1W1R130318732730,UMOC,ID
71873072,1Z1W1R130318732749,UMOC,CA
71873154,1Z1W1R130318732758,UMOC,IL
71873153,92419902712015573015028054,MBPM,IN
71873176,92419902712015573015028061,MBPM,NY
71873178,92419902712015573015028078,MBPM,NY
71873177,92419902712015573015028085,MBPM,KS
71873158,1Z1W1R130318732767,UMOC,IN
71873156,92419902712015573015028092,MBPM,MN
71873181,92419902712015573015028108,MBPM,ID
71873160,92419902712015573015028115,MBPM,IL
71873184,1Z1W1R130318732776,UMOC,PA
71873183,92419902712015573015028122,MBPM,NY
71873182,92419902712015573015028139,MBPM,PA
71873161,92419902712015573015028146,MBPM,PA
71873165,92419902712015573015028153,MBPM,MA
71873163,1Z1W1R130318732785,UMOC,IA
71873167,1Z1W1R130318732794,UMOC,IA
71873186,1Z1W1R130318732801,UMOR,KS
71873164,92419902712015573015028160,MBPM,IL
71873187,92419902712015573015028177,MBPM,CA
71873185,1Z1W1R130318732810,UMOC,PA
71873188,1Z1W1R130318732829,UMOC,TN
71873169,92419902712015573015028184,MBPM,NJ
71873168,1Z1W1R130318732838,UMOC,MI
71873168,1Z1W1R130318732847,UMOC,MI
71873190,92419902712015573015028191,MBPM,UT
71873195,92419902712015573015028207,MBPM,OH
71873189,92419902712015573015028214,MBPM,MT
71873276,92419902712015573015028221,MBPM,NJ
71873192,1Z1W1R130318732856,UMOC,NY
71873191,1Z1W1R130318732865,UMOC,IL
71873277,92419902712015573015028238,MBPM,NJ
71873196,92419902712015573015028245,MBPM,PA
71873194,92419902712015573015028252,MBPM,PA
71873197,92419902712015573015028269,MBPM,OH
71873280,92419902712015573015028276,MBPM,NY
71873278,1Z1W1R130318732874,UMOC,WA
71873279,92419902712015573015028283,MBPM,CA
71873311,92419902712015573015028290,MBPM,UT
71873217,1Z1W1R130318732883,UMOC,CA
71873226,9205590295388102791070,UPM,MI
71873283,92419902712015573015028306,MBPM,MN
71873284,92419902712015573015028313,MBPM,MA
71873282,92419902712015573015028320,MBPM,SD
71873288,1Z1W1R130318732892,UMOC,ND
71873287,92419902712015573015028337,MBPM,KY
71873202,92419902712015573015028344,MBPM,CA
71873286,92419902712015573015028351,MBPM,MN
71873285,92419902712015573015028368,MBPM,MI
71873290,92419902712015573015028375,MBPM,TN
71873204,1Z1W1R130318732909,UMOC,WV
71873289,92419902712015573015028382,MBPM,NY
71873205,92419902712015573015028399,MBPM,NY
71873208,92419902712015573015028405,MBPM,WI
71873291,1Z1W1R130318732918,UMOR,OH
71873210,92419902712015573015028412,MBPM,IL
71873207,1Z1W1R130318732927,UMOC,NY
71873209,92419902712015573015028429,MBPM,IN
71873293,1Z1W1R130318732936,UMOC,NY
71873292,1Z1W1R130318732945,UMOC,FL
71873211,92419902712015573015028436,MBPM,NJ
71873296,92419902712015573015028443,MBPM,IL
71873212,92419902712015573015028450,MBPM,FL
71873295,92419902712015573015028467,MBPM,LA
71873302,92419902712015573015028474,MBPM,KY
71873300,92419902712015573015028481,MBPM,WI
71873301,92419902712015573015028498,MBPM,IL
71873216,1Z1W1R130318732954,UMOR,IL
71873299,92419902712015573015028504,MBPM,AZ
71872790,92419902712015573015028511,MBPM,IL
71872811,92419902712015573015028528,MBPM,WI
71872826,92419902712015573015028535,MBPM,OK
300134125,1Z1W1R130318732963,UMOC,TX
71873100,92419902712015573015028542,MBPM,NJ
71872997,92419902712015573015028559,MBPM,PA
71873091,92419902712015573015028566,MBPM,CT
71873004,92419902712015573015028573,MBPM,IN
71873095,92419902712015573015028580,MBPM,NC
71873077,92419902712015573015028597,MBPM,IA
71873092,1Z1W1R130318732972,UMOC,CT
71873078,1Z1W1R130318732981,UMOC,IL
71873006,1Z1W1R130318732990,UMOC,NY
71873096,92419902712015573015028603,MBPM,CO
71873008,1Z1W1R130318733006,UMOC,MO
71873099,92419902712015573015028610,MBPM,IN
71873030,92419902712015573015028627,MBPM,NY
71873109,92419902712015573015028634,MBPM,IN
300134126,1Z1W1R130318733015,UMOC,NE
300134127,1Z1W1R130318733024,UMOC,MI
71873112,92419902712015573015028641,MBPM,IL
71873051,92419902712015573015028658,MBPM,CT
71873155,92419902712015573015028665,MBPM,NJ
71873179,92419902712015573015028672,MBPM,MI
71873198,92419902712015573015028689,MBPM,CO
71873303,92419902712015573015028696,MBPM,IL
71873221,92419902712015573015028702,MBPM,NY
71873305,1Z1W1R130318733033,UMOC,WI
71873307,1Z1W1R130318733042,UMOC,CT
71873313,92419902712015573015028719,MBPM,IN
71873304,92419902712015573015028726,MBPM,NY
71873310,92419902712015573015028733,MBPM,MN
71873252,92419902712015573015028740,MBPM,PA
71873316,92419902712015573015028757,MBPM,CA
71873314,92419902712015573015028764,MBPM,PA
71873315,92419902712015573015028771,MBPM,MI
71873318,92419902712015573015028788,MBPM,MA
71873317,92419902712015573015028795,MBPM,CO
71873232,1Z1W1R130318733051,UMOC,VA
71873319,92419902712015573015028801,MBPM,CO
71873236,1Z1W1R130318733060,UMOC,NY
71873323,1Z1W1R130318733079,UMOC,WI
71873242,92419902712015573015028818,MBPM,IN
71873244,92419902712015573015028825,MBPM,NJ
71873238,92419902712015573015028832,MBPM,NY
71873243,1Z1W1R130318733088,UMOC,CA
71873329,92419902712015573015028849,MBPM,MS
71873330,1Z1W1R130318733097,UMOC,OH
71873326,92748902712015573015028857,MPSL,CO
71873327,1Z1W1R130318733104,UMOC,WI
71873249,92419902712015573015028863,MBPM,VT
71873331,92419902712015573015028870,MBPM,NJ
71873245,1Z1W1R130318747528,UMOC,NY
71873250,92419902712015573015028894,MBPM,IN
71873251,92419902712015573015028900,MBPM,MA
71873334,92419902712015573015028917,MBPM,CA
71873256,92419902712015573015028924,MBPM,MN
71873339,1Z1W1R130318733113,UMOR,UT
71873340,1Z1W1R130318733122,UMOC,KY
71873337,92419902712015573015028931,MBPM,MA
ACR44366,92419902712015573015028948,MBPM,GA
300134129,1Z1W1R130318733131,UMOC,MD
300134137,1Z1W1R130318733140,UMOC,MI
300134138,1Z1W1R130318733159,UMOC,NY
300134139,1Z1W1R130318733168,UMOC,VT
71873262,92419902712015573015028955,MBPM,ID
71873347,92419902712015573015028962,MBPM,WI
71873346,92419902712015573015028979,MBPM,CA
71873267,92419902712015573015028986,MBPM,UT
71873263,92419902712015573015028993,MBPM,PA
71873350,92419902712015573015029006,MBPM,IN
71873264,92419902712015573015029013,MBPM,NH
71873271,1Z1W1R130318733177,UMOR,ID
71873270,1Z1W1R130318733186,UMOR,CA
71873353,92419902712015573015029020,MBPM,CA
71873352,92419902712015573015029037,MBPM,IL
71873273,1Z1W1R130318733195,UMOC,NY
71873356,92419902712015573015029044,MBPM,NY
71873266,1Z1W1R130318733202,UMOC,PA
71873354,92419902712015573015029051,MBPM,OK
71873378,92419902712015573015029068,MBPM,CA
71873376,92419902712015573015029075,MBPM,MI
71873360,1Z1W1R130318771171,UMOC,NY
71873386,92419902712015573015029099,MBPM,PA
71873382,92419902712015573015029105,MBPM,AZ
71873379,1Z1W1R130318733211,UMOC,UT
71873380,92419902712015573015029112,MBPM,CA
71873383,1Z1W1R130318733220,UMOC,OH
71873381,92419902712015573015029129,MBPM,KS
71873387,92419902712015573015029136,MBPM,NC
71873362,92419902712015573015029143,MBPM,WA
71873359,1Z1W1R130318733239,UMOC,PA
71873366,1Z1W1R130318733248,UMOC,MA
71873365,92419902712015573015029150,MBPM,IN
71873370,92419902712015573015029167,MBPM,OR
71873367,1Z1W1R130318733257,UMOC,WI
71873371,92419902712015573015029174,MBPM,MA
71873393,92419902712015573015029181,MBPM,VT
71873391,1Z1W1R130318733266,UMOC,WI
71873394,92419902712015573015029198,MBPM,NY
71873255,1Z1W1R130318733275,UMOC,MO
71873389,92419902712015573015029204,MBPM,PA
300134136,1Z1W1R130318733284,UMOC,MD
71873491,92419902712015573015029211,MBPM,KS
71448584,92419902712015573015029228,MBPM,MN
71873407,92419902712015573015029235,MBPM,NE
71873398,92419902712015573015029242,MBPM,CT
71873374,1Z1W1R130318733293,UMOC,IA
71873475,92419902712015573015029259,MBPM,IN
71873477,1Z1W1R130318733300,UMOC,AR
71873403,1Z1W1R130318733319,UMOC,CA
71873401,1Z1W1R130318733328,UMOC,MI
71873406,92419902712015573015029266,MBPM,NY
71873480,92419902712015573015029273,MBPM,MI
71873482,92419902712015573015029280,MBPM,CA
71873411,92419902712015573015029297,MBPM,NY
71873483,92419902712015573015029303,MBPM,OR
71873412,92419902712015573015029310,MBPM,KS
71873481,1Z1W1R130318733337,UMOC,FL
71873425,92419902712015573015029327,MBPM,OH
71873413,1Z1W1R130318733346,UMOC,NY
71873429,92419902712015573015029334,MBPM,NY
71873428,92419902712015573015029341,MBPM,NV
71873499,92419902712015573015029358,MBPM,NE
71873430,92419902712015573015029365,MBPM,PA
71873426,1Z1W1R130318733355,UMOC,IL
71873416,92419902712015573015029372,MBPM,PA
71873500,92419902712015573015029389,MBPM,MN
71873488,1Z1W1R130318733364,UMOR,CT
71873415,92419902712015573015029396,MBPM,NH
71873417,92419902712015573015029402,MBPM,SC
71873493,1Z1W1R130318733373,UMOC,TN
71872977,92419902712015573015029419,MBPM,CT
71872993,1Z1W1R130318733382,UMOC,NY
71873005,92419902712015573015029426,MBPM,TN
71872998,92419902712015573015029433,MBPM,MI
71873050,92419902712015573015029440,MBPM,MA
71873049,92419902712015573015029457,MBPM,FL
300134128,92419902712015573015029464,MBPM,NY
71873147,92419902712015573015029471,MBPM,IL
71873151,92419902712015573015029488,MBPM,NY
71873071,92419902712015573015029495,MBPM,IL
71873152,92419902712015573015029501,MBPM,NJ
71873162,92419902712015573015029518,MBPM,CA
71873294,92419902712015573015029525,MBPM,FL
71873297,92419902712015573015029532,MBPM,WI
71873215,92419902712015573015029549,MBPM,MI
71873222,92419902712015573015029556,MBPM,OH
71873225,92419902712015573015029563,MBPM,FL
71873200,92419902712015573015029570,MBPM,CA
71873224,1Z1W1R130318733391,UMOC,NH
300134133,1Z1W1R130318733408,UMOR,CA
300134134,1Z1W1R130318733417,UMOC,CA
300134134,1Z1W1R130318733426,UMOC,CA
71873265,1Z1W1R130318733435,UMOC,CO
71873269,92419902712015573015029587,MBPM,CT
71873351,1Z1W1R130318733444,UMOC,PA
71873369,92419902712015573015029594,MBPM,WI
71873392,1Z1W1R130318733453,UMOC,IA
71873400,92419902712015573015029600,MBPM,NY
71873405,92419902712015573015029617,MBPM,RI
71873409,92419902712015573015029624,MBPM,CO
71873418,1Z1W1R130318733462,UMOC,PA
71873498,92419902712015573015029631,MBPM,NY
71873427,92419902712015573015029648,MBPM,MD
71873496,92419902712015573015029655,MBPM,SC
71873478,92419902712015573015029662,MBPM,MA
71873521,92419902712015573015029679,MBPM,TX
71873503,1Z1W1R130318753806,UMOC,NH
71873510,92419902712015573015029693,MBPM,OH
71873515,1Z1W1R130318733471,UMOR,MN
71873437,1Z1W1R130318733480,UMOC,MI
71873513,92419902712015573015029709,MBPM,IL
71873523,92419902712015573015029716,MBPM,ID
71873514,1Z1W1R130318733499,UMOR,FL
71873519,1Z1W1R130318733506,UMOC,PA
71873447,92419902712015573015029723,MBPM,MN
71873442,1Z1W1R130318733515,UMOC,MD
71873518,1Z1W1R130318733524,UMOC,MA
71873448,92419902712015573015029730,MBPM,AZ
71873450,92419902712015573015029747,MBPM,CA
71873449,92419902712015573015029754,MBPM,NY
71873531,92419902712015573015029761,MBPM,IL
71873536,1Z1W1R130318733533,UMOC,OH
71873532,92419902712015573015029778,MBPM,NY
71873561,92419902712015573015029785,MBPM,NY
71873550,92419902712015573015029792,MBPM,CA
71873548,92419902712015573015029808,MBPM,CT
71873464,1Z1W1R130318733542,UMOC,SD
71873463,92419902712015573015029815,MBPM,CA
71873467,92419902712015573015029822,MBPM,WI
71873465,92419902712015573015029839,MBPM,CA
71873469,92419902712015573015029846,MBPM,CA
71873552,92419902712015573015029853,MBPM,WI
71873554,1Z1W1R130318733551,UMOC,IL
71873471,1Z1W1R130318733560,UMOC,OH
71873553,92419902712015573015029860,MBPM,IL
71873556,92419902712015573015029877,MBPM,CA
71873473,1Z1W1R130318733579,UMOC,MI
71873575,92419902712015573015029884,MBPM,IL
71873560,92419902712015573015029891,MBPM,UT
71873470,1Z1W1R130318733588,UMOC,MI
71873557,1Z1W1R130318733597,UMOC,MA
71873558,1Z1W1R130318733604,UMOR,PA
71873559,1Z1W1R130318733613,UMOC,NY
71873474,92419902712015573015029907,MBPM,GA
71873567,1Z1W1R130318733622,UMOR,CA
71873565,92419902712015573015029914,MBPM,SD
71873566,1Z1W1R130318733631,UMOC,MT
71873579,92419902712015573015029921,MBPM,NJ
71873586,1Z1W1R130318733640,UMOC,ME
71873583,1Z1W1R130318733659,UMOC,OH
71873569,92419902712015573015029938,MBPM,WV
71873584,1Z1W1R130318733668,UMOC,PA
71873587,1Z1W1R130318733677,UMOC,SD
71873149,1Z1W1R130318733686,UMOR,NY
300133979,1Z1W1R130318733695,UMOC,CO
71873223,92419902712015573015029945,MBPM,VA
71873344,92419902712015573015029952,MBPM,CT
71873258,92419902712015573015029969,MBPM,NJ
71873414,92419902712015573015029976,MBPM,CT
71873423,1Z1W1R130318733702,UMOR,CA
300134141,1Z1W1R130318733711,UMOC,TX
71873433,92419902712015573015029983,MBPM,ME
71873506,92419902712015573015029990,MBPM,CA
71873460,92419902712015573015030002,MBPM,WA
71873443,1Z1W1R130318733720,UMOC,IL
71873524,1Z1W1R130318733739,UMOC,IN
71873452,92419902712015573015030019,MBPM,NY
71873456,1Z1W1R130318733757,UMOC,CA
71873549,92419902712015573015030026,MBPM,NY
71873466,92419902712015573015030033,MBPM,NY
71873555,92419902712015573015030040,MBPM,NY
71873595,92419902712015573015030057,MBPM,WI
71873572,1Z1W1R130318733766,UMOC,PA
71873599,1Z1W1R130318733775,UMOC,NY
71873592,92419902712015573015030064,MBPM,CA
71873675,1Z1W1R130318733784,UMOC,FL
71873676,92419902712015573015030071,MBPM,KY
71873602,1Z1W1R130318733793,UMOC,WI
71873677,92419902712015573015030088,MBPM,PA
71873396,92419902712015573015030095,MBPM,NY
71872944,1Z1W1R130318733800,UMOC,CA
71873172,1Z1W1R130318733819,UMOC,AR
71873172,1Z1W1R130318733828,UMOC,AR
71873172,1Z1W1R130318733837,UMOC,AR
71873172,1Z1W1R130318733846,UMOC,AR
71873679,92419902712015573015030101,MBPM,GA
71873611,92419902712015573015030118,MBPM,MO
71873684,92419902712015573015030125,MBPM,FL
71873617,92419902712015573015030132,MBPM,CA
71873692,1Z1W1R130318733855,UMOC,NJ
71873687,92419902712015573015030149,MBPM,WI
71873689,1Z1W1R130318733864,UMOC,KY
71873626,92419902712015573015030156,MBPM,NY
300134151,1Z1W1R130318733873,UMOC,PA
71873630,92419902712015573015030163,MBPM,FL
71873634,1Z1W1R130318733882,UMOC,NY
71873703,92419902712015573015030170,MBPM,VA
71873610,1Z1W1R130318733891,UMOC,WV
71873706,92419902712015573015030187,MBPM,WI
71873686,92419902712015573015030194,MBPM,MO
71873613,1Z1W1R130318733908,UMOC,KY
71873636,1Z1W1R130318733917,UMOC,NY
71873643,92419902712015573015030200,MBPM,CA
71873638,1Z1W1R130318733926,UMOR,CA
71873644,1Z1W1R130318733935,UMOC,PA
300134152,1Z1W1R130318733944,UMOC,NY
71873717,92419902712015573015030217,MBPM,NY
71873620,1Z1W1R130318733953,UMOC,OH
71873716,1Z1W1R130318733962,UMOC,IL
71873718,92419902712015573015030224,MBPM,MI
71873725,92419902712015573015030231,MBPM,NC
71873656,92419902712015573015030248,MBPM,PA
71873661,92419902712015573015030255,MBPM,NY
71873654,92419902712015573015030262,MBPM,MA
71873736,1Z1W1R130318733971,UMOC,MN
71873735,1Z1W1R130318733980,UMOC,DC
71873669,1Z1W1R130318733999,UMOR,MN
71873667,1Z1W1R130318734005,UMOC,OH
71873672,92419902712015573015030279,MBPM,CT
71873739,1Z1W1R130318734014,UMOC,NY
71873753,92419902712015573015030286,MBPM,PA
71873792,1Z1W1R130318734023,UMOC,CA
71873747,1Z1W1R130318734032,UMOC,NY
71873768,1Z1W1R130318734041,UMOC,NY
71873790,92419902712015573015030293,MBPM,MD
71873769,1Z1W1R130318734050,UMOC,CT
71873795,1Z1W1R130318734069,UMOC,NJ
71873803,1Z1W1R130318734078,UMOC,IA
71873802,92419902712015573015030309,MBPM,ND
71873759,92419902712015573015030316,MBPM,VA
71873762,1Z1W1R130318734087,UMOC,CA
71873763,92419902712015573015030323,MBPM,MD
71873805,92419902712015573015030330,MBPM,PA
71873766,1Z1W1R130318734096,UMOC,AL
71873773,92419902712015573015030347,MBPM,WI
71873780,1Z1W1R130318734103,UMOC,CA
71873806,1Z1W1R130318734112,UMOC,ME
71873743,1Z1W1R130318734121,UMOC,PA
71873813,92419902712015573015030354,MBPM,MA
71873812,1Z1W1R130318734130,UMOC,FL
71873814,92419902712015573015030361,MBPM,KY
71873811,1Z1W1R130318734149,UMOC,NY
71873892,92419902712015573015030378,MBPM,NH
71873883,9205590295388102791773,UPM,MN
71873894,92419902712015573015030392,MBPM,MN
71873824,92419902712015573015030408,MBPM,CA
71873890,92419902712015573015030415,MBPM,PA
71873896,1Z1W1R130318734158,UMOC,NY
71873897,1Z1W1R130318734167,UMOC,MA
71873905,92419902712015573015030422,MBPM,VA
71873830,92419902712015573015030439,MBPM,NY
71873832,1Z1W1R130318734176,UMOC,NJ
71873817,1Z1W1R130318734185,UMOC,PA
71873901,1Z1W1R130318734194,UMOC,CA
71873825,1Z1W1R130318734201,UMOC,MD
71873836,92419902712015573015030446,MBPM,OR
71873839,92419902712015573015030453,MBPM,NY
71873834,1Z1W1R130318734210,UMOC,PA
71873906,1Z1W1R130318734229,UMOC,NJ
71873785,1Z1W1R130318734238,UMOC,NE
71873976,92419902712015573015030460,MBPM,MI
71873934,1Z1W1R130318734247,UMOR,MN
71873979,92419902712015573015030477,MBPM,RI
71873980,1Z1W1R130318734256,UMOC,CA
71873938,92419902712015573015030484,MBPM,WI
71873983,92419902712015573015030491,MBPM,WI
71873944,92419902712015573015030507,MBPM,PA
71873942,92419902712015573015030514,MBPM,MN
71873947,92419902712015573015030521,MBPM,PA
71873988,92419902712015573015030538,MBPM,NJ
71873948,1Z1W1R130318734265,UMOC,CT
71873953,92419902712015573015030545,MBPM,OH
71873998,92419902712015573015030552,MBPM,OH
71873956,1Z1W1R130318734274,UMOC,NY
71873964,92419902712015573015030569,MBPM,IL
71874008,92419902712015573015030576,MBPM,MO
71873961,1Z1W1R130318734283,UMOC,IL
71873968,92419902712015573015030583,MBPM,WA
71873965,1Z1W1R130318734292,UMOC,NJ
71874009,92419902712015573015030590,MBPM,IN
71873973,1Z1W1R130318734309,UMOC,NY
71873844,92419902712015573015030606,MBPM,CA
71873846,92419902712015573015030613,MBPM,FL
71873850,1Z1W1R130318734318,UMOC,OH
71873859,1Z1W1R130318734327,UMOC,CT
71873915,1Z1W1R130318734336,UMOC,WA
71873922,92419902712015573015030620,MBPM,CO
71873929,1Z1W1R130318734345,UMOC,AZ
300134165,1Z1W1R130318734354,UMOC,MI
71874020,92419902712015573015030637,MBPM,NJ
71874025,92419902712015573015030644,MBPM,WI
71874079,92419902712015573015030651,MBPM,PA
71874084,92419902712015573015030668,MBPM,AZ
71874028,92419902712015573015030675,MBPM,FL
71874088,92419902712015573015030682,MBPM,AZ
71874089,92419902712015573015030699,MBPM,IA
71874036,1Z1W1R130318734363,UMOC,NY
71874038,1Z1W1R130318734372,UMOR,CO
71874038,1Z1W1R130318734381,UMOR,CO
71874038,1Z1W1R130318734390,UMOR,CO
71874044,92419902712015573015030705,MBPM,CA
71874138,92419902712015573015030712,MBPM,NC
71874043,1Z1W1R130318734407,UMOC,IA
71874047,92419902712015573015030729,MBPM,AR
71874119,1Z1W1R130318734416,UMOC,IA
71874049,1Z1W1R130318734425,UMOC,NJ
71874123,92419902712015573015030736,MBPM,ID
71874055,92419902712015573015030743,MBPM,MI
71874124,92419902712015573015030750,MBPM,OK
71874048,1Z1W1R130318734434,UMOC,NY
71874059,92419902712015573015030767,MBPM,NH
71874128,92419902712015573015030774,MBPM,NY
71874060,92419902712015573015030781,MBPM,MI
71874130,1Z1W1R130318734443,UMOC,MO
71874070,92419902712015573015030798,MBPM,MA
71874134,92419902712015573015030804,MBPM,NY
71874179,92419902712015573015030811,MBPM,NY
71874177,1Z1W1R130318734452,UMOC,MI
71874142,92419902712015573015030828,MBPM,PA
71874144,1Z1W1R130318734461,UMOC,ND
71874184,92419902712015573015030835,MBPM,CA
71874183,92419902712015573015030842,MBPM,NH
71874181,1Z1W1R130318734470,UMOC,PA
71874188,92419902712015573015030859,MBPM,FL
71874136,1Z1W1R130318734489,UMOC,MO
71874186,1Z1W1R130318734498,UMOC,IL
71874189,1Z1W1R130318734505,UMOC,PA
300134168,1Z1W1R130318734514,UMOC,OK
71874192,92419902712015573015030866,MBPM,MO
71874191,92419902712015573015030873,MBPM,MI
71874196,1Z1W1R130318734523,UMOC,CO
71874155,92419902712015573015030880,MBPM,MA
71874157,92419902712015573015030897,MBPM,MI
71874160,92419902712015573015030903,MBPM,NJ
71874205,1Z1W1R130318734532,UMOC,CO
71874159,1Z1W1R130318734541,UMOC,NY
71874208,92419902712015573015030910,MBPM,MI
71874213,1Z1W1R130318734550,UMOR,IA
71874210,92419902712015573015030927,MBPM,NE
71874168,92419902712015573015030934,MBPM,IA
71874214,1Z1W1R130318734569,UMOC,MN
71874170,92419902712015573015030941,MBPM,OH
71874220,92419902712015573015030958,MBPM,ND
71874218,92419902712015573015030965,MBPM,CA
71874275,92419902712015573015030972,MBPM,WI
71874221,92419902712015573015030989,MBPM,NY
71874174,92419902712015573015030996,MBPM,PA
71874278,1Z1W1R130318734578,UMOC,NY
71874277,1Z1W1R130318734587,UMOC,MI
71874279,1Z1W1R130318734596,UMOC,PA
71874167,92419902712015573015031009,MBPM,IL
71874231,92419902712015573015031016,MBPM,IN
71874225,92419902712015573015031023,MBPM,MS
71874281,92419902712015573015031030,MBPM,CO
71874283,92419902712015573015031047,MBPM,PA
71874284,1Z1W1R130318734603,UMOC,NY
71874228,92419902712015573015031054,MBPM,ID
71874288,1Z1W1R130318734612,UMOC,WA
71874288,1Z1W1R130318734621,UMOC,WA
71874288,1Z1W1R130318734630,UMOC,WA
71874288,1Z1W1R130318734649,UMOC,WA
71874288,1Z1W1R130318734658,UMOC,WA
71874295,92419902712015573015031061,MBPM,CA
71874290,92419902712015573015031078,MBPM,IL
71874298,1Z1W1R130318734667,UMOC,MO
71874291,1Z1W1R130318734676,UMOC,NJ
71874239,92419902712015573015031085,MBPM,NJ
71874297,1Z1W1R130318734685,UMOC,MA
71874302,92419902712015573015031092,MBPM,FL
71874301,1Z1W1R130318734694,UMOC,NY
71874242,92419902712015573015031108,MBPM,NE
71874243,1Z1W1R130318734701,UMOC,WI
71874254,92419902712015573015031115,MBPM,MN
71874253,92419902712015573015031122,MBPM,LA
71874252,92419902712015573015031139,MBPM,IL
71874285,92419902712015573015031146,MBPM,TN
71874246,92419902712015573015031153,MBPM,WI
71874229,92419902712015573015031160,MBPM,TN
71874251,92419902712015573015031177,MBPM,MI
71874235,92419902712015573015031184,MBPM,CA
300134175,1Z1W1R130318734710,UMOC,MN
71874395,1Z1W1R130318734729,UMOC,FL
71874333,92419902712015573015031191,MBPM,NY
71874321,92419902712015573015031207,MBPM,PA
71874315,1Z1W1R130318734738,UMOR,PA
71874320,1Z1W1R130318734747,UMOR,NE
71874261,92419902712015573015031214,MBPM,NJ
71874316,92419902712015573015031221,MBPM,PA
71874311,1Z1W1R130318734756,UMOC,CT
71874268,92419902712015573015031238,MBPM,IL
71874263,1Z1W1R130318734765,UMOC,TN
71874326,92419902712015573015031245,MBPM,AR
71874332,92419902712015573015031252,MBPM,MA
71874327,1Z1W1R130318734774,UMOC,CA
71874335,92419902712015573015031269,MBPM,IA
71874328,1Z1W1R130318734783,UMOC,WI
71874337,92419902712015573015031276,MBPM,NJ
71874376,92419902712015573015031283,MBPM,MS
71874375,92419902712015573015031290,MBPM,TN
71874272,92419902712015573015031306,MBPM,TN
71874378,92419902712015573015031313,MBPM,VA
71874339,1Z1W1R130318734792,UMOC,PA
71874379,92419902712015573015031320,MBPM,SD
71874340,1Z1W1R130318734809,UMOC,MA
71874381,92419902712015573015031337,MBPM,FL
71874343,1Z1W1R130318734818,UMOR,VA
71874346,92419902712015573015031344,MBPM,NJ
71874341,1Z1W1R130318734836,UMOC,TX
71874386,92419902712015573015031351,MBPM,VA
71874398,92419902712015573015031368,MBPM,MN
71874347,92419902712015573015031375,MBPM,WA
71874353,1Z1W1R130318734845,UMOC,CO
71874399,1Z1W1R130318734854,UMOC,NE
71874402,92419902712015573015031382,MBPM,IL
71874401,92419902712015573015031399,MBPM,TX
71874358,92419902712015573015031405,MBPM,CA
300134181,1Z1W1R130318734863,UMOC,PA
71874372,92419902712015573015031412,MBPM,NJ
71874374,92419902712015573015031429,MBPM,NY
71874422,92419902712015573015031436,MBPM,ID
71874361,1Z1W1R130318734881,UMOC,PA
71874362,92419902712015573015031443,MBPM,NJ
71874364,92419902712015573015031450,MBPM,OK
71874365,92419902712015573015031467,MBPM,TN
71874408,92419902712015573015031474,MBPM,WV
300134182,1Z1W1R130318734890,UMOC,MI
71874411,9205590295388102791087,UPM,AZ
71874418,92419902712015573015031481,MBPM,PA
71874421,1Z1W1R130318734907,UMOC,CA
71874488,92419902712015573015031498,MBPM,OH
71874382,92419902712015573015031504,MBPM,NJ
71874497,92419902712015573015031511,MBPM,OH
71874436,92419902712015573015031528,MBPM,IN
71874431,1Z1W1R130318734916,UMOC,PA
71874440,92419902712015573015031535,MBPM,CA
71874441,92419902712015573015031542,MBPM,CA
71874502,92419902712015573015031559,MBPM,MA
71874503,1Z1W1R130318734925,UMOC,LA
71874500,1Z1W1R130318734934,UMOC,PA
71874498,92419902712015573015031566,MBPM,SC
71874434,1Z1W1R130318734943,UMOR,CO
71874447,92419902712015573015031573,MBPM,CA
71874452,9205590295388102791094,UPM,CO
71874509,1Z1W1R130318734952,UMOR,ID
71874429,92419902712015573015031580,MBPM,MA
71874449,92419902712015573015031597,MBPM,AR
71874448,1Z1W1R130318734961,UMOC,NC
71874450,9205590295388102791100,UCPC,AK
71874513,92419902712015573015031603,MBPM,CA
71874510,92419902712015573015031610,MBPM,MO
71874451,92419902712015573015031627,MBPM,MN
71874511,92419902712015573015031634,MBPM,IN
71874507,1Z1W1R130318734970,UMOC,KS
71874455,92419902712015573015031641,MBPM,WA
71874516,92419902712015573015031658,MBPM,SD
71874515,92419902712015573015031665,MBPM,KS
71874519,92419902712015573015031672,MBPM,OH
71874464,1Z1W1R130318734989,UMOC,IL
71874465,92419902712015573015031689,MBPM,MI
71874528,92419902712015573015031696,MBPM,MI
71874466,1Z1W1R130318734998,UMOC,PA
71874529,1Z1W1R130318735004,UMOC,PA
71874535,92419902712015573015031702,MBPM,TX
71874470,92419902712015573015031719,MBPM,RI
71874471,1Z1W1R130318735013,UMOC,MI
71874531,1Z1W1R130318735022,UMOC,NE
71874534,1Z1W1R130318735031,UMOC,MO
71874469,92419902712015573015031726,MBPM,AZ
71873635,1Z1W1R130318735040,UMOR,MI
71873635,1Z1W1R130318735059,UMOR,MI
71874324,1Z1W1R130318735068,UMOC,NE
71874035,1Z1W1R130318735077,UMOC,ID
71874035,1Z1W1R130318735086,UMOC,ID
300134186,1Z1W1R130318735095,UMOC,GA
71874576,92419902712015573015031733,MBPM,CA
71874575,92419902712015573015031740,MBPM,WA
